,Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,LSA Topic 0,LSA Topic 1,LSA Topic 2,LSA Topic 3,LDA Topic 0,LDA Topic 1,LDA Topic 2,LDA Topic 3
218,232450,"['billing', 'problem']",13-04-15,13-Apr-15,2:26:56 PM,Customer Care Call,Berkeley Lake,Georgia,30096,Closed,No,0.1837068884083604,-0.04850921703786915,0.40818259711227617,-0.17592151563887654,0.1878782825499032,0.30437294465230275,0.3214225114807868,0.18632626131700733
219,373879,"['service', 'refusal', 'lower', 'advertised', 'speed', '.']",30-06-15,30-Jun-15,12:40:28 AM,Internet,Berkeley Spring,West Virginia,25411,Open,No,0.17308952200126526,-0.042662541923498984,-0.026252493227986014,0.09990011106785361,0.421157499932569,0.1967919971583996,0.20317141755271934,0.17887908535631206
220,347973,"['-', 'major', 'complaint', '1st', 'time', 'customer', '-', 'aggravated', 'health', 'issue']",18-06-15,18-Jun-15,9:37:51 AM,Customer Care Call,Berwyn,Pennsylvania,19312,Closed,No,0.06826193371726552,-0.01912823345343022,0.08036775862559047,0.05179152883873057,0.3125298574710398,0.28836851535605756,0.2033478788138895,0.1957537483590131
221,353984,"['connecting', 'service']",20-06-15,20-Jun-15,3:28:21 PM,Customer Care Call,Bethesda,Maryland,20817,Solved,No,0.14988735481845067,-0.04160914755294581,0.038768792344434394,0.25314250949854683,0.2502060182884811,0.27262435036534083,0.25087833686290595,0.22629129448327212
222,348310,"['charge', 'lying']",18-06-15,18-Jun-15,11:08:53 AM,Internet,Blacksburg,Virginia,24060,Solved,No,0.012202288579675754,0.008093569977144395,0.005240184352316681,-0.0028845509213970156,0.2106048854213172,0.23195484050182982,0.2885385588767868,0.2689017152000661
223,300985,"['keep', 'changing', 'bill', 'every', 'time', 'give', 'new', 'reason', '!', '!']",21-05-15,21-May-15,11:29:53 AM,Internet,Blackwood,New Jersey,8012,Solved,No,0.007159859927552767,-0.0012064689917980786,-0.0010325919623436317,-0.000523633109016861,0.2985810651635352,0.22897833014396654,0.25560004832072225,0.21684055637177607
224,336029,"['ad', 'craigslist', 'scam', 'selling', 'product', 'owned']",06-11-15,06-Nov-15,9:31:55 PM,Internet,Blackwood,New Jersey,8012,Closed,No,0.0010626369337740867,-0.00022346062340490965,0.00015187749106860448,8.747894731667693e-05,0.23056219700000524,0.23135215620634803,0.27969938053051224,0.25838626626313443
225,353614,['internet'],20-06-15,20-Jun-15,10:58:15 AM,Customer Care Call,Blaine,Washington,98230,Solved,No,0.7281371862378703,-0.11760822898364348,-0.4449435146860817,-0.3224613179904878,0.33860680060556275,0.21731022231555444,0.24542024711952212,0.19866272995936057
226,350810,"['billing', 'discontinuation', 'service']",18-06-15,18-Jun-15,10:52:12 PM,Customer Care Call,Blairstown,New Jersey,7825,Solved,No,0.2485693988018743,-0.07111623502508044,0.31895842450984546,0.11727162816647152,0.204854555691423,0.39782314146888104,0.20252061967306867,0.19480168316662735
227,347021,['complaint'],17-06-15,17-Jun-15,6:54:21 PM,Customer Care Call,Bloomfield,Michigan,48302,Open,No,0.07392891337436296,-0.016114890752734666,0.05263300886476682,0.011997392809034512,0.4084232217873786,0.19753986299835982,0.1971324086135029,0.19690450660075856
228,347789,"['data', 'cap']",18-06-15,18-Jun-15,3:22:37 AM,Internet,Bloomingdale,Georgia,31302,Open,No,0.2001240084888291,0.9683477320782697,0.044446840844545664,0.029808778734014323,0.1799404491509552,0.1799396303683002,0.17994395407688446,0.4601759664038603
229,358822,['issue'],23-06-15,23-Jun-15,3:05:04 PM,Internet,Bloomingdale,Georgia,31302,Pending,No,0.14586988785476573,-0.04289980137615184,0.2541637826567771,0.0050305639309839185,0.19664464767087517,0.4101604177731259,0.19656710005431297,0.196627834501686
230,249465,"['charging', 'fee', 'without', 'disclosing']",22-04-15,22-Apr-15,8:44:27 AM,Internet,Bloomington,Illinois,61701,Closed,No,0.007618223811558116,0.002642523160307418,9.514422648445063e-05,0.007882779317693073,0.22650841428004137,0.19252656246400093,0.38015780095694734,0.20080722229901035
231,360372,"['increased', 'bill']",23-06-15,23-Jun-15,10:36:29 PM,Internet,Bloomington,Illinois,61704,Solved,No,0.009761764678337868,-0.0017431193711116245,-0.002063439529919101,0.0016843648065348557,0.3376671888064901,0.21129174218444433,0.21738146412539228,0.23365960488367327
232,360432,"['incorrect', 'charge', ',', 'would', 'fix']",23-06-15,23-Jun-15,11:00:41 PM,Internet,Bloomington,Illinois,61701,Open,No,0.010463123145317464,0.004922897533240855,0.009751592702553515,-0.003022372400387643,0.202044453343882,0.2995873625937675,0.24238125554956777,0.2559869285127827
233,367310,"['suspected', 'throttling']",26-06-15,26-Jun-15,1:00:33 AM,Internet,Bloomington,Illinois,61704,Open,Yes,0.03263504867107811,-0.00050238807100763,-0.023268299440963848,-0.030938697440839203,0.3718237541557861,0.2089679721580364,0.20874301749227175,0.2104652561939058
234,251442,"['constant', 'disruption', 'internet', 'service']",22-04-15,22-Apr-15,9:41:10 PM,Customer Care Call,Bloomington,Indiana,47401,Closed,No,0.271212472746815,-0.05650658642822503,-0.07118237515256289,0.10983196346259583,0.28527982384220324,0.2540968442681663,0.2505324696316512,0.21009086225797938
235,363940,"['unfair', 'billing', 'practice']",25-06-15,25-Jun-15,9:05:14 AM,Customer Care Call,Bloomington,Indiana,47408,Solved,No,0.18910205541756603,-0.05585373041017651,0.5387317430804512,-0.2841781599180466,0.18312576286557555,0.3272104019394193,0.17836403614475835,0.31129979905024685
236,367449,"['incorrect', 'billing', 'service']",26-06-15,26-Jun-15,8:45:22 AM,Internet,Bloomington,Indiana,47401,Solved,No,0.2958310722441129,-0.0846720953846109,0.38492578544586586,0.13192483469364327,0.18961468355344,0.44334247136630117,0.18675649027528213,0.18028635480497662
237,312775,"['reduced', 'internet', 'speed']",28-05-15,28-May-15,11:01:44 PM,Customer Care Call,Bloomington,Minnesota,55420,Solved,No,0.2775573952229313,-0.04777180553621174,-0.18184848795008418,-0.17799307967446792,0.3586230550126917,0.21691145836525197,0.21988598215031047,0.20457950447174583
238,360666,"['keep', 'getting', 'charged', 'rental', 'fee', 'modem', 'already']",24-06-15,24-Jun-15,12:49:46 AM,Customer Care Call,Bloomington,Minnesota,55431,Solved,No,0.007695608222636249,0.0010600908962035895,-0.0003406147580856952,0.001070763671793849,0.1767498925195101,0.172350378660172,0.47899287204695146,0.17190685677336653
239,327468,"['dealing', 'comcast/xfinity']",06-07-15,06-Jul-15,3:07:09 PM,Internet,Bloominton,Illinois,61701,Closed,No,0.0346537023397307,0.004078528782159616,0.009085021937130355,0.02678878430804837,0.19582019850784735,0.20274975743898552,0.37633923394008734,0.22509081011307996
240,239613,['billing'],16-04-15,16-Apr-15,3:03:03 PM,Customer Care Call,Boca Raton,Florida,33496,Closed,No,0.3033003695770972,-0.08993213507413006,0.7917777253497674,-0.33875847504990153,0.19686356485082884,0.4103674359947816,0.19639108317753715,0.1963779159768523
241,253813,['billing'],23-04-15,23-Apr-15,5:48:47 PM,Customer Care Call,Boca Raton,Florida,33486,Closed,Yes,0.3033003695770972,-0.08993213507413006,0.7917777253497674,-0.33875847504990153,0.19686356485082884,0.4103674359947816,0.19639108317753715,0.1963779159768523
242,259141,"['awful', 'service', '!']",27-04-15,27-Apr-15,2:13:15 PM,Internet,Boca Raton,Florida,33487,Closed,No,0.17364339532933531,-0.04800632597064514,0.04161332582077875,0.2871456520818669,0.3446391504440697,0.23720934150126172,0.21698885775816487,0.20116265029650363
243,275079,"['bad', 'practice']",05-05-15,05-May-15,8:41:17 PM,Internet,Boca Raton,Florida,33487,Closed,No,0.03956101656293932,-0.010809316877981742,0.10309427207443102,-0.05496318564711472,0.25214819823291956,0.3048277825343123,0.20213704151392675,0.24088697771884135
244,292598,"['billing', 'equipment', 'provided']",15-05-15,15-May-15,5:48:59 PM,Customer Care Call,Boca Raton,Florida,33496,Open,No,0.10478820785466614,-0.030942315282469227,0.26331594233879474,-0.10547391126597855,0.23679639948980435,0.32239905623067006,0.23632922168204495,0.20447532259748052
245,294846,"['speed', 'issue']",18-05-15,18-May-15,12:52:13 PM,Customer Care Call,Boca Raton,Florida,33434,Open,No,0.24895112169515093,-0.05972087769731686,0.08561049978454673,-0.1510022214175537,0.2834882870227213,0.3495926026242032,0.18540946936886155,0.18150964098421382
246,319332,"['technical', 'support']",06-02-15,06-Feb-15,4:28:50 PM,Customer Care Call,Boca Raton,Florida,33432,Solved,No,0.004775408275909353,-0.001262402892947317,0.0022351747497909094,0.0012250413465802422,0.2781864746385192,0.23335985729527547,0.2709627953059245,0.2174908727602809
247,353911,"['failure', 'supply', 'proper', 'internet', 'service']",20-06-15,20-Jun-15,2:41:33 PM,Customer Care Call,Boca Raton,Florida,33432,Solved,No,0.2315986478189916,-0.048742328178310965,-0.057899973305140136,0.10632042037866166,0.24413809483202428,0.3160760398330304,0.23624464238208892,0.20354122295285645
248,370148,"['disconnected', 'account', 'without', 'reason', 'notice']",27-06-15,27-Jun-15,3:36:57 PM,Customer Care Call,Boca Raton,Florida,33486,Open,No,0.0050035533233710565,0.00011117092913852291,0.005151565491485253,0.005459850803122427,0.2703267200669057,0.21142235044333868,0.3088374919104446,0.20941343757931097
249,376154,"['bad', 'service/drop', 'calls/no', 'support']",30-06-15,30-Jun-15,9:06:31 PM,Internet,Boca Raton,Florida,33498,Open,No,0.08256897022916634,-0.022894439845917335,0.0209802980807099,0.13441826996916392,0.27309544050988394,0.2574168862156464,0.2648808672682389,0.2046068060062307
250,375862,"['modem', 'rental', 'fee']",30-06-15,30-Jun-15,6:42:19 PM,Internet,Boca Raton,Florida,33496,Open,No,0.0061218874290416255,0.00245217048194835,0.001681728911181582,0.0020308322299487916,0.17863588782002934,0.17853540110430066,0.4622785734679073,0.18055013760776278
251,234849,"['-', 'issue', 'galore']",14-04-15,14-Apr-15,2:07:23 PM,Internet,Bolton,Massachusetts,1740,Closed,No,0.06470646892496326,-0.019049269940352845,0.11302990498639959,0.0022436621247899097,0.21110157644700267,0.3641122087511597,0.21141239736201156,0.21337381743982614
252,344483,"['monopolistic', 'behavior']",16-06-15,16-Jun-15,8:36:12 PM,Customer Care Call,Bolton,Massachusetts,1740,Solved,No,0.003410024907828564,-0.0003196144457392821,0.010805424152321072,-0.006326039241235291,0.22393229844278048,0.24647600021851984,0.22377746186467046,0.30581423947402925
253,315491,"['bait', 'switch', 'pricing']",30-05-15,30-May-15,10:38:41 PM,Customer Care Call,Bordentown,New Jersey,8505,Open,No,0.01301755652806814,-0.003251129280627291,0.005051108596646148,-0.00451272214159547,0.17270731274421006,0.1726928577532746,0.17260498720162593,0.4819948423008895
254,240843,"['hbo', 'go']",17-04-15,17-Apr-15,9:30:48 AM,Customer Care Call,Boston,Massachusetts,2215,Closed,No,0.001172313930930425,-0.00018397961503770102,-0.0009012578268471044,-0.0007103639376133886,0.18444324529994727,0.4464289378340455,0.184500168468022,0.18462764839798526
255,256620,"['slow', 'internet']",25-04-15,25-Apr-15,1:47:46 AM,Customer Care Call,Boston,Massachusetts,2125,Solved,No,0.4045088571337872,-0.06932060564991525,-0.2605666500262051,-0.20625952246857182,0.22654732623393484,0.19492748438481622,0.39357395182555566,0.1849512375556933
256,331321,"['slow', 'internet', 'speed']",06-09-15,06-Sep-15,6:14:18 PM,Customer Care Call,Boston,Massachusetts,2116,Solved,No,0.4544793003964561,-0.08083729747528501,-0.3055999343601985,-0.3003769028187918,0.30889143432869814,0.1872465724841792,0.33004681314155,0.17381518004557264
257,359031,"['billing', 'pratice']",23-06-15,23-Jun-15,3:41:20 PM,Customer Care Call,Boston,Massachusetts,2136,Solved,Yes,0.11264267640336449,-0.033436573311557194,0.2948636797649692,-0.12655455602958562,0.2151196932147217,0.35227134130331794,0.21529356505064037,0.21731540043131994
258,360419,"['overbilled', 'added', 'numerous', 'hidden', 'charge']",23-06-15,23-Jun-15,10:58:16 PM,Internet,Boston,Massachusetts,2114,Solved,No,0.006738421967656858,0.004296200257622359,0.0021434130244661767,0.0002869499106040172,0.22007966719912597,0.21227190954004344,0.3094104047225763,0.25823801853825423
259,362450,"['unfair', 'billing', 'practice']",24-06-15,24-Jun-15,3:40:31 PM,Customer Care Call,Boston,Massachusetts,2115,Solved,No,0.18910205541756603,-0.05585373041017651,0.5387317430804512,-0.2841781599180466,0.18312576286557555,0.3272104019394193,0.17836403614475835,0.31129979905024685
260,215573,"['hbo', 'go', 'blocked', 'amazon', 'fire', 'tv']",04-02-15,04-Feb-15,10:25:22 PM,Internet,Bothell,Washington,98012,Closed,No,0.006760939649983406,-0.0011423306970775858,-0.003187421022797068,-0.0033163771093944307,0.19236153536570366,0.374140185608996,0.2426098439661253,0.19088843505917505
261,317979,"['outage/poor', 'service', '6/1']",06-01-15,06-Jan-15,10:07:53 PM,Customer Care Call,Bothell,Washington,98021,Closed,No,0.19598097599802697,-0.053790344576966076,0.035777541412715635,0.315509843504537,0.3053129387006505,0.20348425420841132,0.31176374612755264,0.17943906096338544
262,231412,['agreement'],04-12-15,04-Dec-15,7:29:06 PM,Customer Care Call,Boulder,Colorado,80303,Closed,No,0.001477216930739842,-0.0004711118682056826,0.0005073726518056413,0.004652249996753938,0.26381582415388605,0.23631413536034598,0.26352789844284785,0.23634214204291998
263,292412,"['false', 'contract', 'repersentation']",15-05-15,15-May-15,4:34:23 PM,Customer Care Call,Boulder,Colorado,80304,Solved,Yes,0.006587296715281892,-0.0008118851685877372,0.003298354494492063,0.0023900677407603646,0.2059210519609151,0.27699976191693576,0.2894536499254022,0.2276255361967469
264,370586,"['extremely', 'low', 'speed', ',', 'help']",27-06-15,27-Jun-15,9:57:04 PM,Internet,Boulder,Colorado,80303,Open,No,0.07297067209758246,-0.014668198695565054,-0.05385051155225194,-0.07486138406998856,0.4045430904048762,0.19375893066896968,0.21952033314771657,0.18217764577843756
265,370638,"['throttling', 'download', 'speed', '.']",27-06-15,27-Jun-15,11:03:12 PM,Customer Care Call,Boulder,Colorado,80305,Pending,No,0.11596740456977508,-0.014866523988362797,-0.08630300582329856,-0.12368802139855976,0.42693769670795095,0.18923660175742604,0.1929992658688674,0.1908264356657555
266,215789,"['broadband', 'interuption']",04-03-15,04-Mar-15,9:11:15 AM,Internet,Bourbonnais,Illinois,60914,Closed,No,0.004210809570862527,0.003407016061124818,-0.001325888032299093,0.0018968469889294453,0.24140192245296122,0.22624413129186,0.23755930895762595,0.2947946372975529
267,260358,"['low', 'internet', 'speed']",27-04-15,27-Apr-15,9:34:24 PM,Internet,Bourbonnais,Illinois,60914,Closed,No,0.34970499628002816,-0.06039003279837027,-0.22915982966142565,-0.22519811222424946,0.41712851290310815,0.19241779727523917,0.20973887430214788,0.18071481551950475
268,212818,"['incorrect', 'billing']",04-01-15,04-Jan-15,5:39:39 PM,Customer Care Call,Boynton Beach,Florida,33426,Closed,No,0.13997007222374033,-0.04164180153512513,0.36534678380438773,-0.15361227393457436,0.18992880283070612,0.4314619615194856,0.18894927181693078,0.1896599638328773
269,338907,"['-', 'diversified', 'consultant']",13-06-15,13-Jun-15,11:48:10 AM,Internet,Bozeman,Montana,59715,Closed,No,-2.4489914295500092e-36,5.525900587469507e-34,-7.954374183533815e-33,-2.001000795702204e-31,0.24723344913952647,0.24869478838026265,0.24886833838759914,0.2552034240926117
270,371186,"['billing', 'last', '@', '18', 'mo', 'service', 'unable', 'unwilling', 'provide']",28-06-15,28-Jun-15,5:50:11 PM,Internet,Braintree,Massachusetts,2184,Open,No,0.12381481073919007,-0.03439970424002152,0.15671435735521871,0.060081305291716965,0.22774708288261172,0.30783757299950143,0.2531834910444111,0.21123185307347575
271,228369,"['block', 'hbo', 'go', 'ps4']",04-10-15,04-Oct-15,11:17:48 AM,Customer Care Call,Brandon,Mississippi,39047,Closed,No,0.000791543166516731,-0.00010398960572471257,-0.0005521878844519848,-0.0003665279502433414,0.17641794879560507,0.4692972480967988,0.17684848370680145,0.17743631940079463
272,329488,"['data', 'usage', 'charge']",06-08-15,06-Aug-15,8:17:09 PM,Customer Care Call,Brandon,Mississippi,39047,Solved,No,0.09600248825239509,0.3978253277792234,0.025207847719822648,0.004644785817044968,0.17171903360218274,0.17203686048284,0.19250488205085817,0.4637392238641191
273,358865,"['bandwidth', 'billing', 'issue']",23-06-15,23-Jun-15,3:12:16 PM,Customer Care Call,Brandon,Mississippi,39047,Solved,No,0.19113654281818396,-0.050840716566786494,0.4323165466937257,-0.12842190035945047,0.18634503226643842,0.3972542590239218,0.19159043645205137,0.22481027225758848
274,362663,"['internet', 'speed']",24-06-15,24-Jun-15,4:21:50 PM,Internet,Branford,Connecticut,6405,Solved,No,0.5917066357449732,-0.10174123207967184,-0.386720617607614,-0.37745580728312705,0.41704163404712813,0.19767279316370273,0.20277339618317708,0.18251217660599203
275,235817,"['slow', 'internet', 'service']",14-04-15,14-Apr-15,7:41:02 PM,Internet,Braselton,Georgia,30517,Closed,No,0.5668061340634523,-0.11835847475019862,-0.18422700500330053,0.14928720095476775,0.23152408750002587,0.2096400400564259,0.38291284467137066,0.17592302777217747
276,354359,"['slow', 'internet']",20-06-15,20-Jun-15,10:01:52 PM,Customer Care Call,Brentwood,California,94513,Open,No,0.4045088571337872,-0.06932060564991525,-0.2605666500262051,-0.20625952246857182,0.22654732623393484,0.19492748438481622,0.39357395182555566,0.1849512375556933
277,316562,"['internet', 'freeze']",06-01-15,06-Jan-15,12:10:43 PM,Internet,Brentwood,Tennessee,37027,Solved,No,0.21281384604492642,-0.03441328494962841,-0.130418898098206,-0.09483065700405942,0.2812287004256131,0.23771426157679112,0.2522728199244344,0.2287842180731613
278,283105,"['changed', 'account', 'plan', 'said', '2-3', 'time']",05-11-15,05-Nov-15,11:02:33 AM,Internet,Brick,New Jersey,8724,Solved,No,0.0038419276396482226,0.0030017769919790755,0.0036935443368276226,0.0006649707450105001,0.20976130066542312,0.2079984298950358,0.3019136241979363,0.28032664524160467
279,358373,"['lack', 'service']",23-06-15,23-Jun-15,1:33:50 PM,Customer Care Call,Brick,New Jersey,8724,Open,No,0.19895303133095912,-0.054088351675474176,0.049243550633226246,0.33121294806246226,0.29809950434793553,0.28614039262839663,0.2127313309998189,0.2030287720238489
280,360353,[],23-06-15,23-Jun-15,10:26:37 PM,Customer Care Call,Brick,New Jersey,8724,Solved,No,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
281,360370,[],23-06-15,23-Jun-15,10:35:42 PM,Internet,Brick,New Jersey,8724,Solved,No,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
282,360980,"['credit', 'service', 'outage', '6/23/15']",24-06-15,24-Jun-15,9:07:45 AM,Internet,Brick,New Jersey,8723,Solved,No,0.09280094288577856,-0.02535340962771509,0.019706176382811434,0.14324713291002125,0.28702666428923773,0.21797484467549155,0.2883664657697323,0.20663202526553856
283,300066,"['unauthorized', 'billing']",20-05-15,20-May-15,5:28:54 PM,Customer Care Call,Brier,Washington,98036,Solved,No,0.13729077354562286,-0.04033048727305888,0.35625824115180177,-0.15121147565583037,0.19268014137858952,0.29069179746092033,0.32155545820623127,0.19507260295425882
284,257589,"['billing', 'overcharge']",26-04-15,26-Apr-15,9:46:58 AM,Customer Care Call,Brigantine,New Jersey,8203,Closed,No,0.13744413204225833,-0.04043683423968347,0.346836449903346,-0.14867153146999063,0.28092179065468853,0.3131246099266374,0.20577298436305103,0.200180615055623
285,358720,['internet/phone'],23-06-15,23-Jun-15,2:41:50 PM,Internet,Brighton,Colorado,80601,Solved,Yes,0.33369047741160807,-0.05594538345463575,-0.19345079888823652,-0.133494952170219,0.3958706585991807,0.1970827467523625,0.21724789426552837,0.18979870038292843
286,370683,"['throttling', 'internet']",28-06-15,28-Jun-15,1:04:39 AM,Customer Care Call,Brighton,Colorado,80602,Open,No,0.3914743597622791,-0.054903713172578514,-0.2449309622377004,-0.2018813215881145,0.42991174346457617,0.18968736106622403,0.1962681861627783,0.18413270930642142
287,214442,"['double', 'billing']",04-02-15,04-Feb-15,2:20:22 PM,Customer Care Call,Brighton,Michigan,48114,Closed,No,0.13244669058782366,-0.03929395358030195,0.3446291986827808,-0.14682887229301506,0.19141962686123193,0.424418087124915,0.19274115110519413,0.19142113490865886
288,255005,"['billing', 'charge']",24-04-15,24-Apr-15,12:12:01 PM,Internet,Brighton,Michigan,48116,Closed,No,0.1954254779377873,-0.03967974504166431,0.47204266640644094,-0.20225681051023695,0.1845114206986911,0.30411834823920986,0.24929891426527762,0.26207131679682133
289,358608,['internet'],23-06-15,23-Jun-15,2:22:52 PM,Customer Care Call,Bristol,Connecticut,6010,Solved,No,0.7281371862378703,-0.11760822898364348,-0.4449435146860817,-0.3224613179904878,0.33860680060556275,0.21731022231555444,0.24542024711952212,0.19866272995936057
290,264505,"['continuing', 'overcharge']",29-04-15,29-Apr-15,3:21:25 PM,Customer Care Call,Bristol,Pennsylvania,19007,Closed,No,0.0034228713611835692,-0.0007984453555038584,0.0007404686780341809,-0.0005095162227276726,0.3113255263991844,0.231667331208646,0.23034219857281316,0.2266649438193564
291,308086,"['home', 'security', 'forgery/fraud']",26-05-15,26-May-15,5:59:35 PM,Internet,Broadlands,Virginia,20148,Closed,No,0.008434056478380527,0.0029698469211572203,0.0048322915184205026,0.0005815716466758443,0.3041340237951872,0.20209132185593293,0.2234367132241641,0.27033794112471576
292,355113,"['2+', 'day', 'degraded', 'service']",22-06-15,22-Jun-15,8:54:47 AM,Internet,Broadway,Virginia,22815,Solved,No,0.1270287574290889,-0.035215565220726545,0.030942851674737586,0.2133545234697917,0.21770367911249452,0.22215366086096558,0.36085518345726725,0.1992874765692726
293,363585,"['internet', 'bill', 'high']",24-06-15,24-Jun-15,10:11:44 PM,Customer Care Call,Brockton,Massachusetts,2302,Solved,No,0.2626406066586199,-0.04328240326763359,-0.16163744023694487,-0.11739944928081841,0.4516716657422752,0.1813511711782367,0.1871453957758852,0.17983176730360292
294,365533,"['paying', 'service']",25-06-15,25-Jun-15,2:36:20 PM,Internet,Brockton,Massachusetts,2302,Solved,Yes,0.20204826110306096,-0.055723671865683,0.04683282400770366,0.3303462052208785,0.21444460747473887,0.21930735704115856,0.37466307427604245,0.19158496120806026
295,294208,"['fee', 'disclosed', 'service', 'installed']",17-05-15,17-May-15,8:36:02 PM,Internet,Brookhaven,Georgia,30319,Solved,No,0.10600430661467342,-0.02622487326181856,0.02472912522294464,0.17188052553801608,0.22668149610317995,0.22150602376419404,0.3470033468528678,0.20480913327975814
296,364429,['service'],25-06-15,25-Jun-15,12:01:16 PM,Customer Care Call,Brookhaven,Pennsylvania,19015,Solved,No,0.4725752914449293,-0.13100836846366387,0.12189717309965395,0.7920265101233847,0.2528985758952986,0.306710365363206,0.2391113375662327,0.20127972117526266
297,364278,"['poor', 'customer', 'service']",25-06-15,25-Jun-15,11:27:09 AM,Customer Care Call,Brookhaven,Pennsylvania,19015,Solved,No,0.2570221571750715,-0.07334296917787504,0.08403791455724735,0.4829053080629852,0.26417044288494484,0.2451428898573185,0.3113526242972288,0.17933404296050776
298,257067,"['billed', 'service', 'never', 'received']",25-04-15,25-Apr-15,3:28:33 PM,Customer Care Call,Brookline,Massachusetts,2446,Closed,No,0.11105860216872922,-0.030840122697847444,0.027630041135015573,0.18790807147899044,0.23438844232277,0.2206414328563069,0.3518647487740449,0.19310537604687814
299,329486,[],06-08-15,06-Aug-15,8:16:38 PM,Customer Care Call,Brookline,Massachusetts,2446,Solved,No,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
300,255676,"['disrupted', 'internet', 'service']",24-04-15,24-Apr-15,3:19:57 PM,Internet,Broomfield,Colorado,80020,Closed,No,0.3406715927612306,-0.07095092579315658,-0.08935863847690051,0.1401942325587919,0.2833032969222518,0.2547445316010994,0.2490619209068924,0.21289025056975644
301,361430,"['billing', '/', 'speed', 'issue']",24-06-15,24-Jun-15,11:30:14 AM,Internet,Broomfield,Colorado,80020,Pending,No,0.36717570419264667,-0.09666068247258205,0.46969272329396233,-0.3000367686686477,0.24756054101592487,0.4075677288595411,0.17406241587394933,0.1708093142505847
302,362230,"['bundle', 'service', 'get', 'advertised', 'proce', '.']",24-06-15,24-Jun-15,2:45:05 PM,Customer Care Call,Broomfield,Colorado,80021,Solved,No,0.10076386783715822,-0.02755113325181302,0.020152597195986766,0.1496003051979189,0.38734643231293675,0.21835562241349832,0.19926757633474793,0.195030368938817
303,367225,['policy'],25-06-15,25-Jun-15,10:33:19 PM,Internet,Broomfield,Colorado,80021,Open,No,0.0010572682824918924,0.0013262701691394334,0.003052054556878919,-0.001873657630708314,0.22402267094372544,0.23329978105252575,0.24199398984863374,0.300683558155115
304,370637,"['internet', 'throttling']",27-06-15,27-Jun-15,10:51:38 PM,Internet,Broomfield,Colorado,80021,Pending,No,0.3914743597622791,-0.054903713172578514,-0.2449309622377004,-0.2018813215881145,0.42991174346457617,0.18968736106622403,0.1962681861627783,0.18413270930642142
305,370930,"['unfair', 'billing', 'practice']",28-06-15,28-Jun-15,1:39:59 PM,Internet,Broomfield,Colorado,80023,Solved,No,0.18910205541756603,-0.05585373041017651,0.5387317430804512,-0.2841781599180466,0.18312576286557555,0.3272104019394193,0.17836403614475835,0.31129979905024685
306,233950,"['cocmast', 'billing', 'issue']",14-04-15,14-Apr-15,9:56:53 AM,Internet,Brunswick,Georgia,31525,Closed,No,0.16629490934758467,-0.04905340132467251,0.3750957977518976,-0.11272831639273613,0.19219653810645954,0.4250585353136964,0.19142188837205507,0.19132303820778893
307,346447,"['service', ""n't"", 'work']",17-06-15,17-Jun-15,4:23:56 PM,Customer Care Call,Brunswick,Georgia,31523,Solved,Yes,0.16544717469458534,-0.0456418313357447,0.039821147437422724,0.27188462538221414,0.28675811976248433,0.24669617787176729,0.2503149353673156,0.21623076699843283
308,360896,"['data', 'limit']",24-06-15,24-Jun-15,7:51:36 AM,Customer Care Call,Brunswick,Maine,4011,Closed,No,0.07529369891575452,0.36985472002372294,0.020836960182278156,0.011124492187973425,0.18379930115685228,0.18383881359541626,0.18386789198283612,0.44849399326489525
309,358891,"['pricing', 'competive']",23-06-15,23-Jun-15,3:15:55 PM,Customer Care Call,Buford,Georgia,30519,Solved,No,0.008952215516182298,-0.002172405887400374,0.004662219191627887,-0.008368033687928414,0.2071679025537065,0.2074404871985817,0.20733589746151104,0.37805571278620076
310,358669,"['billing', 'practices-unfair']",23-06-15,23-Jun-15,2:30:03 PM,Customer Care Call,Buford,Georgia,30519,Pending,No,0.11901507657303513,-0.035808179218213707,0.32707512095135927,-0.160599065414331,0.19260194550102008,0.3476603943284714,0.19290992274234825,0.26682773742816035
311,337181,[],06-12-15,06-Dec-15,2:22:35 PM,Customer Care Call,Burien,Washington,98146,Solved,No,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
312,369878,"['slow', 'internet']",27-06-15,27-Jun-15,12:07:30 PM,Customer Care Call,Burlington,Vermont,5401,Solved,No,0.4045088571337872,-0.06932060564991525,-0.2605666500262051,-0.20625952246857182,0.22654732623393484,0.19492748438481622,0.39357395182555566,0.1849512375556933
313,275759,"['internet', 'service']",05-06-15,05-Jun-15,12:14:27 PM,Customer Care Call,Burlington,West Virginia,26710,Closed,No,0.8456707731626895,-0.17593961499026906,-0.22123681696902858,0.346047636196393,0.31921854911050324,0.2548118140109567,0.24136510307172673,0.18460453380681327
314,258369,"['xfinity', 'false', 'advertisement']",27-04-15,27-Apr-15,10:38:01 AM,Customer Care Call,Burnsville,Minnesota,55337,Closed,No,0.02799533113750308,0.002799591180201389,0.007839494337001585,0.020114764926078478,0.1912492008655463,0.324881640487409,0.25395068805352006,0.22991847059352474
